"N"	"gene"	"beta"	"pval"	"varexp"
"gene102783"	2632	"AC125149.4"	-0.0342424057890243	0.352897104638283	0.32920541789524
"gene102784"	2633	"AC125149.5"	-0.00767572596991489	0.766606306660492	0.0417397452414114
"gene102788"	2634	"AC126035.1"	-0.0627674750356634	1	0
"gene102790"	2635	"AC127285.1"	-0.0499286733238231	0.999999904884748	0
"gene102793"	2636	"AC132288.1"	-0.00380408939610081	1	0
"gene102796"	2637	"AC132444.1"	-0.0152163575844032	1	0
"gene102800"	2638	"AC132444.5"	0.00850015722497808	0.792976332188353	0.032202178422696
"gene102801"	2639	"AC132444.6"	-0.00613638076244253	0.243056235028913	0.164523879798576
"gene102802"	2640	"AC132945.1"	NA	NA	NA
"gene102804"	2641	"AC133095.2"	-0.0313837375178317	0.999999932743361	0
"gene102805"	2642	"AC133103.1"	0.0256776034236804	1	2.22126926488415e-21
"gene102806"	2643	"AC133103.2"	-0.0120357389433552	0.363254701349032	0.16136809917523
"gene102807"	2644	"AC133103.3"	0.00425007861291505	0.792976332188314	0.0322021784389288
"gene102808"	2645	"AC133103.4"	-0.0204469805040418	1	0
"gene102809"	2646	"AC133103.5"	0.0213856849527834	0.724263675979561	0.0621298319844815
"gene102812"	2647	"AC133946.1"	0.0413694721825964	1	0
"gene102813"	2648	"AC134333.1"	-0.000200147569063291	0.501027723999441	0.119068436005209
"gene102814"	2649	"AC134836.1"	-0.00855920114122682	0.999999904884748	0
"gene102815"	2650	"AC135859.1"	0.324774132192107	1	0
"gene102816"	2651	"AC136456.1"	-0.000200147569066462	0.501027723999449	0.119068436004763
"gene102818"	2652	"AC138676.1"	-0.0356633380884451	1	0
"gene102819"	2653	"AC139063.1"	-0.00787360412246021	0.924958252238059	0.0139571868192742
"gene102820"	2654	"AC139131.1"	-0.0777921785210197	0.296121886332768	0.15162238296288
"gene102821"	2655	"AC139347.1"	-0.555397051830718	1	0
"gene102823"	2656	"AC140192.1"	NA	NA	NA
"gene102829"	2657	"AC140365.1"	0.0127502358379595	0.792976332188311	0.0322021784289505
"gene102830"	2658	"AC140982.1"	0.00239756736749311	0.164611381879508	0.251779634857722
"gene102831"	2659	"AC141477.1"	-0.00060044270718559	0.501027723999446	0.119068436005411
"gene102832"	2660	"AC141640.1"	-0.0513552068473609	1	0
"gene102834"	2661	"AC142100.1"	-0.0292386235362755	0.687337602504812	0.0721300577076444
"gene102836"	2662	"AC147806.1"	-0.0218735140275797	1	0
"gene102837"	2663	"AC147806.2"	0.0250858541202261	0.482828564573899	0.205198843724385
"gene102838"	2664	"AC147806.3"	-0.000200147569063482	0.501027723999441	0.119068436005183
"gene102839"	2665	"AC149090.1"	16.5403943050861	0.155480564385557	0.311911290664361
"gene102840"	2666	"AC150312.1"	-0.42214395943522	0.68197415892581	0.0606487402894319
"gene102841"	2667	"AC151602.1"	0.0835358374666846	0.116278203486554	0.219803716233589
"gene102843"	2668	"AC153376.1"	0.0290061816452687	1	0
"gene102844"	2669	"AC153941.1"	-0.158236219071761	0.64204845444101	0.0783387119881224
"gene102845"	2670	"AC154013.1"	-0.260971365109379	0.541593306914556	0.111398801231814
"gene102846"	2671	"AC154200.1"	-0.295767950546838	1	0
"gene102847"	2672	"AC154542.1"	NA	NA	NA
"gene102848"	2673	"AC154573.1"	0.00850015722497808	0.792976332188353	0.032202178422696
"gene102849"	2674	"AC154885.1"	-0.0109367570137898	1	0
"gene102850"	2675	"AC156021.1"	0.0347123157394199	1	0
"gene102851"	2676	"AC156032.1"	-0.0623332066673021	0.364312243865031	0.1925191857784
"gene102852"	2677	"AC156546.1"	-0.107201833062702	0.759526593003672	0.0505077708288917
"gene102853"	2678	"AC156564.1"	0.00425007861231533	0.792976332188316	0.0322021784160775
"gene102854"	2679	"AC157997.1"	-0.0581131170782919	0.0233727304523785	0.616641540424113
"gene102855"	2680	"AC158307.1"	-0.0204469805040418	1	0
"gene102856"	2681	"AC158774.1"	0.0133143128863528	1	1.41705528513747e-20
"gene102857"	2682	"AC158912.1"	-0.00827956808993835	0.287408782705332	0.203736633826902
"gene102858"	2683	"AC159140.1"	-0.035200926754346	0.746547585356534	0.0557056840163873
"gene102859"	2684	"AC159819.1"	-0.282683095605015	0.354587415708639	0.191820311391903
"gene102860"	2685	"AC160138.1"	-0.0344565519586106	0.927216921146287	0.017262979294955
"gene102861"	2686	"AC160336.1"	-1.06371849738469	1	0
"gene102862"	2687	"AC160405.1"	-0.0328102710413695	1	0
"gene102863"	2688	"AC160532.1"	NA	NA	NA
"gene102864"	2689	"AC160966.1"	0.0313837375178317	1	0
"gene102865"	2690	"AC160993.1"	0.0118605060793302	0.652980959950055	0.0642755999675267
"gene102866"	2691	"AC161166.1"	-0.192648828946186	0.0245991897859612	0.519349028012476
"gene102867"	2692	"AC161374.1"	-0.000400295138116465	0.501027723999449	0.119068436005922
"gene102868"	2693	"AC161374.2"	0.0047127036347037	0.116110190005341	0.285346496048713
"gene102870"	2694	"AC161520.1"	0.0114122681883024	0.999999952442374	0
"gene102871"	2695	"AC161757.1"	2.53107608677332	1.20738087115901e-09	0.962961411389681
"gene102872"	2696	"AC162945.1"	-0.00570613409415121	1	0
"gene102873"	2697	"AC163347.1"	0.0456490727532097	1	0
"gene102874"	2698	"AC163611.1"	0.00190204469805041	0.999999924804791	0
"gene102876"	2699	"AC163638.1"	-0.0337612933903947	1	0
"gene102877"	2700	"AC163638.2"	0.237977829525108	0.5423790796154	0.0876478912549512
"gene102878"	2701	"AC163638.3"	0.0185834556906663	0.738620216285237	0.0547403009319321
"gene102879"	2702	"AC163680.1"	-0.000200147569063482	0.501027723999441	0.119068436005183
"gene102880"	2703	"AC163703.1"	1.3737517831669	1	0
"gene102881"	2704	"AC164084.1"	NA	NA	NA
"gene102888"	2705	"AC166833.1"	0.0613409415121255	1	0
"gene102889"	2706	"AC167036.1"	0.0366143604374703	1	0
"gene102890"	2707	"AC167036.2"	0.0126495376665726	0.674279508037749	0.0541517566716261
"gene102891"	2708	"AC168977.1"	-0.365970780987901	0.322010052121764	0.184039445045076
"gene102894"	2709	"AC169509.1"	0.343016779719006	0.285364373447377	0.199684113280747
"gene102895"	2710	"AC170598.1"	-0.110318592486923	1	0
"gene102896"	2711	"AC174780.1"	0.132911801448511	0.84173744523943	0.0253301435566864
"gene102897"	2712	"AC175464.1"	-0.0342368045649073	1	0
"gene102899"	2713	"AC211878.1"	0.0532572515454113	1	0
"gene102901"	2714	"AC240460.1"	0.0147408464098906	1	0
"gene102902"	2715	"AC241534.1"	-0.136696488691272	0.358313009969262	0.185991553457955
"gene102903"	2716	"Acaa1a"	-4.55825011887782	1	0
"gene102904"	2717	"Acaa1b"	0.361441697564013	0.751829908764762	0.0483271545550788
"gene102905"	2718	"Acaa2"	-12.4818176971624	0.374047831293202	0.200131618480719
"gene102906"	2719	"Acaca"	1.33546031544012	0.953944973512231	0.00736484299664081
"gene102907"	2720	"Acacb"	NA	NA	NA
"gene102908"	2721	"Acad10"	0.203230915987403	0.235067960484348	0.244176209113421
"gene102909"	2722	"Acad11"	-0.928197812648601	1	0
"gene102910"	2723	"Acad12"	-0.454421956026117	0.112367729447322	0.327071289007704
"gene102911"	2724	"Acad8"	-0.77080361388492	1	0
"gene102912"	2725	"Acad9"	3.92889933776418	0.310274801358264	0.170716655145427
"gene102913"	2726	"Acadl"	17.9839699562891	0.174518469454311	0.304525286390273
"gene102914"	2727	"Acadm"	-7.72942048950949	0.200408776533555	0.218736812704488
"gene102915"	2728	"Acads"	23.1536385056053	0.576410090857545	0.111018865185226
"gene102916"	2729	"Acadsb"	17.7361694431892	0.888894072962773	0.0201598450943493
"gene102917"	2730	"Acadvl"	-8.82287522782943	0.413311146735241	0.124974130935501
"gene102918"	2731	"Acan"	-0.048958007798169	0.400221088571287	0.150455620021239
"gene102919"	2732	"Acap1"	-13.0608654303377	1	3.51799496590147e-19
"gene102920"	2733	"Acap2"	-18.5628741617232	0.245291393561431	0.212105703414319
"gene102921"	2734	"Acap3"	0.416238028439054	0.0336729629642182	0.320588167917203
"gene102922"	2735	"Acat1"	10.6620402878692	0.284037602517497	0.189840171504557
"gene102923"	2736	"Acat2"	NA	NA	NA
"gene102924"	2737	"Acat3"	0.180323646184609	0.127661011441863	0.238705188026979
"gene102925"	2738	"Acbd3"	-12.6470661960859	0.76691492447729	0.0370819833239412
"gene102926"	2739	"Acbd4"	-5.77903616675264	0.111627819754086	0.282276255384244
"gene102927"	2740	"Acbd5"	-19.9786019971469	1	0
"gene102928"	2741	"Acbd6"	4.52879054096594	0.267871277049702	0.167629839793911
"gene102929"	2742	"Acbd7"	4.29864441810461	0.35965028112362	0.134168205448478
"gene102930"	2743	"Accs"	0.348074179743219	0.999999809769497	0
"gene102931"	2744	"Accsl"	0.0915326533979641	0.00951589355371251	0.468135690885544
"gene102932"	2745	"Acd"	-5.2406526100501	0.0185936031699018	0.404005146924486
"gene102933"	2746	"Ace"	2.26185030503135	0.303362533655061	0.149192792120887
"gene102934"	2747	"Ace2"	4.55895835848742	0.075868956462256	0.278552514187723
"gene102935"	2748	"Ace3"	0.0860675225867808	1	0
"gene102936"	2749	"Acer1"	0.0116621545796194	0.625992357044297	0.0855383308716077
"gene102937"	2750	"Acer2"	-0.844673368710439	0.402447726541279	0.154650781243321
"gene102938"	2751	"Acer3"	-4.58215196177292	2.83905752755302e-05	0.692966234114183
"gene102939"	2752	"Ache"	NA	NA	NA
"gene102940"	2753	"Acin1"	-8.9771754636234	1	0
"gene102941"	2754	"Ackr1"	0.0888291794168898	0.682839581229844	0.147390849909248
"gene102942"	2755	"Ackr2"	0.0510176740001514	0.190846581071504	0.204200083006259
"gene102943"	2756	"Ackr3"	6.69261489392414	0.286824106287905	0.187859832142117
"gene102944"	2757	"Ackr4"	-1.08609422741836	0.710690305558639	0.0699094055294929
"gene102945"	2758	"Acly"	0.190424299233852	0.0750255256144943	0.291942843663093
"gene102946"	2759	"Acmsd"	0.210599239259104	0.0796583028878845	0.326710040043257
"gene102947"	2760	"Acnat1"	-0.0161673799334284	1	0
"gene102948"	2761	"Acnat2"	-0.0782430927839759	0.678222818848673	0.129397789038186
"gene102949"	2762	"Aco1"	1.00781519360335	0.333829659425399	0.197458191937942
"gene102950"	2763	"Aco2"	12.9981463489443	0.000164448327793552	0.566491971580166
"gene102951"	2764	"Acod1"	4.98427141613211	0.0418505269864422	0.324160971278222
"gene102952"	2765	"Acot1"	-0.0190780308032175	0.0353164536784589	0.387728929901697
"gene102953"	2766	"Acot10"	0.00142653352353786	0.999999809769497	0
"gene102954"	2767	"Acot11"	14.7215275908154	0.0202271851017168	0.333585633969913
"gene102955"	2768	"Acot12"	NA	NA	NA
"gene102956"	2769	"Acot13"	-5.49133322093455	0.292168270726156	0.160258426698932
"gene102957"	2770	"Acot2"	-1.83880171184023	1	0
"gene102958"	2771	"Acot3"	0.0410612784449095	0.0450578584456423	0.364063136255118
"gene102959"	2772	"Acot4"	0.221143333033803	0.877923689068538	0.0183095659333723
"gene102960"	2773	"Acot5"	-0.079885877318117	1	0
"gene102961"	2774	"Acot6"	-0.777144846913974	0.260916163003928	0.383651775348126
"gene102962"	2775	"Acot7"	1.37098428659075	0.0291568540188121	0.734429452403374
"gene102963"	2776	"Acot8"	-1.58405605259401	0.241078004097548	0.156966814717299
"gene102964"	2777	"Acot9"	-11.1416345040594	0.335783536606585	0.158726576233547
"gene102965"	2778	"Acox1"	9.17356157869709	0.999999809769497	0
"gene102966"	2779	"Acox2"	-0.0897713495255986	0.101234231907526	0.344815516071167
"gene102967"	2780	"Acox3"	-0.962117421996892	0.518511039115734	0.093378482594457
"gene102968"	2781	"Acoxl"	-19.5734729783284	3.53266948148242e-05	0.801504023377671
"gene102969"	2782	"Acp1"	0.680489962829343	0.0057152206056518	0.44899075811502
"gene102970"	2783	"Acp2"	-2.15128383946434	0.0104737158761905	0.46832233935555
"gene102971"	2784	"Acp4"	NA	NA	NA
"gene102972"	2785	"Acp5"	-92.1367237083609	0.0014651766469963	0.711143807576488
"gene102973"	2786	"Acp6"	0.824060865430334	1	0
"gene102974"	2787	"Acp7"	0.348549690917737	1	0
"gene102975"	2788	"Acpp"	17.9142499699512	0.658569811576706	0.0980469814334527
"gene102976"	2789	"Acr"	0.00332857822158819	1	0
"gene102977"	2790	"Acrbp"	-8.113171659534	0.999999809769497	0
"gene102978"	2791	"Acrv1"	0.0739975470506618	0.896249255715231	0.0175729577934851
"gene102979"	2792	"Acsbg1"	29.6907947605312	2.24000607580883e-09	0.813687317776545
"gene102980"	2793	"Acsbg2"	0.0110679175353143	0.798069603843645	0.0411575642003972
"gene102981"	2794	"Acsbg3"	-2.45362193690922	3.65556335600844e-08	0.914545287838723
"gene102982"	2795	"Acsf2"	-4.93165972600996	0.000131131144249909	0.744088533382626
"gene102983"	2796	"Acsf3"	-4.77198102864672	0.000935508700902689	0.632282665618108
"gene102984"	2797	"Acsl1"	2.06337010848767	0.406833781104192	0.133773411591766
"gene102985"	2798	"Acsl3"	-2.43461721350452	1	0
"gene102986"	2799	"Acsl4"	-20.8882129771777	0.00557718175928134	0.463586752868373
"gene102987"	2800	"Acsl5"	NA	NA	NA
"gene102988"	2801	"Acsl6"	-0.0893961008083689	1	0
"gene102989"	2802	"Acsm1"	0.108248941217413	0.305167530500721	0.157428049525962
"gene102990"	2803	"Acsm2"	0.0042796005706133	0.999999809769497	0
"gene102991"	2804	"Acsm3"	-0.6095918256541	0.294938556903589	0.170017334701774
"gene102992"	2805	"Acsm4"	-0.1288575180466	0.638215231655228	0.0773678387005332
"gene102993"	2806	"Acsm5"	0.0976606403044046	0.499079500422064	0.0961935394669187
"gene102994"	2807	"Acss1"	3.81838992352327	0.000441799435712047	0.869118826394501
"gene102995"	2808	"Acss2"	-46.1352770809073	0.00631433874048031	0.53444290979715
"gene102996"	2809	"Acss2os"	-0.44793152639087	1	0
"gene102997"	2810	"Acss3"	0.185190688686686	0.131084356647996	0.294814176509661
"gene102998"	2811	"Acta1"	0.0338704332433317	0.407753792851999	0.160108831731102
"gene102999"	2812	"Acta2"	-0.390394674274846	1	0
"gene103000"	2813	"Actb"	-2948.02618723925	0.519502191679457	0.118267831057072
"gene103001"	2814	"Actb-ps1"	-0.0180089047777441	0.16739659456282	0.239849127546709
"gene103002"	2815	"Actbl2"	0.145506419400856	1	0
"gene103003"	2816	"Actc1"	NA	NA	NA
"gene103004"	2817	"Acte1"	-0.0932001902044696	1	2.05635975007398e-17
"gene103005"	2818	"Actg-ps1"	-0.0744549635383612	0.049810227194814	0.303385540004932
"gene103006"	2819	"Actg1"	74.2827607593874	1.26977610868611e-09	0.828055146780607
"gene103007"	2820	"Actg2"	-0.108969405740265	0.185689774901574	0.426103249177229
"gene103008"	2821	"Actl10"	-0.05848787446505	1	0
"gene103009"	2822	"Actl11"	-0.022491501317592	0.816805786323393	0.0380598260514546
"gene103010"	2823	"Actl6a"	-13.154039573933	0.0983361179983265	0.239249799654832
"gene103011"	2824	"Actl6b"	0.0710818986700011	0.294051635431208	0.1890789164666
"gene103012"	2825	"Actl7a"	0.00475511174512594	1	0
"gene103014"	2826	"Actl9"	-0.0330916786811067	0.705133026858412	0.0671514011869229
"gene103015"	2827	"Actn1"	4.61640184325661	1.73214671047245e-09	0.962202110981865
"gene103016"	2828	"Actn2"	6.77214451166315	0.399801471446736	0.239226707029832
"gene103017"	2829	"Actn3"	0.264979611147554	0.683581915962565	0.0775651301623495
"gene103018"	2830	"Actn4"	-51.1816352265853	6.91015114280184e-05	0.666253850086022
"gene103019"	2831	"Actr10"	-18.1957408527842	0.68240993974337	0.0571031288089071
"gene103020"	2832	"Actr1a"	NA	NA	NA
"gene103021"	2833	"Actr1b"	-11.8311808005251	0.000974438741252023	0.497419145542886
"gene103022"	2834	"Actr2"	-39.2502716904286	0.497972426811938	0.117737300507794
"gene103023"	2835	"Actr3"	-177.413581033092	6.09622619358231e-05	0.589805843561866
"gene103024"	2836	"Actr3-ps"	-2.40811645789346	0.856976513563613	0.0326898023559258
"gene103025"	2837	"Actr3b"	-0.422729434141703	1	0
"gene103026"	2838	"Actr5"	0.753228682179805	0.311577556799278	0.142424091704654
"gene103027"	2839	"Actr6"	-18.4292092558594	0.408288928980915	0.134490586581848
"gene103028"	2840	"Actr8"	197.792022720947	0.995213481031133	0.000807079405210351
"gene103029"	2841	"Actrt1"	0.0396497762009859	0.720845628551725	0.044617279783357
"gene103030"	2842	"Actrt2"	-0.0613409415121256	1	0
"gene103031"	2843	"Actrt3"	0.997622444127437	1	0
"gene103032"	2844	"Acvr1"	0.806721506519284	0.347119720676439	0.137278101017522
"gene103033"	2845	"Acvr1b"	-4.28818774730565	3.16365715700214e-07	0.755429816336247
"gene103034"	2846	"Acvr1c"	-0.029249513856718	0.214873693428072	0.196464967702884
"gene103035"	2847	"Acvr2a"	20.0529010060345	0.0845541900774748	0.253170387522264
"gene103036"	2848	"Acvr2b"	NA	NA	NA
"gene103037"	2849	"Acvrl1"	-6.31627445112684	2.44243283026593e-08	0.916165302554874
"gene103038"	2850	"Acy1"	-4.35377178951823	0.080901629536629	0.357724442551515
"gene103039"	2851	"Acy3"	0.354854143955798	0.789671142802597	0.0331255606668205
"gene103040"	2852	"Acyp1"	-4.17546362339515	1	0
"gene103041"	2853	"Acyp2"	5.18710933046469	0.56875785893938	0.0852597856158313
"gene103042"	2854	"Ada"	12.0414579564864	0.40514395491322	0.139479243778007
"gene103043"	2855	"Adad1"	0.650091022801816	0.233881424407783	0.161804856433033
"gene103044"	2856	"Adad2"	0.109367570137898	1	0
"gene103045"	2857	"Adal"	-6.92914883499763	1	0
"gene103046"	2858	"Adam10"	-8.6746418642822	0.471355378921744	0.116034201905733
"gene103047"	2859	"Adam11"	0.0280061057479064	0.664402320130182	0.0936472713333708
"gene103048"	2860	"Adam12"	17.0077295193639	0.0505946566086401	0.402654755780188
"gene103049"	2861	"Adam15"	-10.5022389824731	5.97921551213471e-09	0.899420290355046
"gene103050"	2862	"Adam17"	-38.7225322110623	0.0137530960652773	0.461053808288731
"gene103051"	2863	"Adam18"	0.102234902520209	0.999999865486721	0
"gene103052"	2864	"Adam19"	NA	NA	NA
"gene103053"	2865	"Adam1a"	-0.209242482993631	0.0922737327236801	0.309073104038611
"gene103054"	2866	"Adam1b"	0.0658008768683028	0.2343250143887	0.209932156087996
"gene103055"	2867	"Adam2"	0.0175939135850103	1	6.83206721712614e-10
"gene103056"	2868	"Adam20"	0.0185493063526941	0.500288837996672	0.112438976876575
"gene103057"	2869	"Adam21"	-0.327182151193592	0.926210345600588	0.016101899344088
"gene103058"	2870	"Adam22"	0.00359921164679748	0.155997541465475	0.257749947586093
"gene103059"	2871	"Adam23"	0.350708336848213	0.306454812680486	0.184346497788256
"gene103060"	2872	"Adam24"	-0.0557506853555255	0.90765236340341	0.0150254905881828
"gene103061"	2873	"Adam25"	-0.202567760342368	1	0
"gene103062"	2874	"Adam26a"	-0.0791251642860092	0.429736583645723	0.115819114282684
"gene103063"	2875	"Adam26b"	-0.00825151841280406	0.324125006703279	0.178974228790972
"gene103064"	2876	"Adam28"	0.0157749628452501	0.771855866675803	0.03807457528399
"gene103065"	2877	"Adam29"	0.430062726715524	0.203763823628893	0.192201043537662
"gene103066"	2878	"Adam3"	0.0771807422509209	0.1797595248298	0.240203898180227
"gene103067"	2879	"Adam30"	-0.117451260104613	1	0
"gene103068"	2880	"Adam32"	NA	NA	NA
"gene103069"	2881	"Adam33"	-0.00380408939610073	1	0
"gene103070"	2882	"Adam34"	0.00718596235628318	0.620221085614794	0.0757505788518937
"gene103071"	2883	"Adam34l"	-0.194008559201141	1	0
"gene103072"	2884	"Adam39"	0.0370898716119829	0.999999883508083	0
"gene103073"	2885	"Adam4"	-1.50023775558726	1	0
"gene103074"	2886	"Adam5"	0.0352085884355698	0.864498451534408	0.0241072821076694
"gene103075"	2887	"Adam6a"	0.053732762719924	1	0
"gene103076"	2888	"Adam6b"	-1.32466328027705	0.00756266203518044	0.689025643203718
"gene103077"	2889	"Adam7"	0.0917736566809321	1	0
"gene103078"	2890	"Adam8"	45.9394084130318	0.25215556861511	0.210881050482708
"gene103079"	2891	"Adam9"	3.9547379077708	0.0206597649623826	0.409459331212572
"gene103080"	2892	"Adamdec1"	0.131241084165478	1	0
"gene103081"	2893	"Adamts1"	5.61324320529484	0.584175336197164	0.0802198423900906
"gene103082"	2894	"Adamts10"	-60.2672751994355	0.00089008599615695	0.590076457809608
"gene103083"	2895	"Adamts12"	0.194959581550166	1	0
"gene103084"	2896	"Adamts13"	NA	NA	NA
"gene103085"	2897	"Adamts14"	13.9604876431544	6.81324207312064e-13	0.930210703459342
"gene103086"	2898	"Adamts15"	21.997775299172	0.237768602783956	0.216174002434434
"gene103087"	2899	"Adamts16"	0.211126961483595	1	0
"gene103088"	2900	"Adamts17"	-0.131001911991903	0.855696081217095	0.0237862518240725
"gene103089"	2901	"Adamts18"	0.275937752026331	0.215564354948306	0.217292418392342
"gene103090"	2902	"Adamts19"	0.556840076496762	0.208199060215105	0.236477882113482
"gene103091"	2903	"Adamts2"	0.26113705867451	0.568253114662657	0.0845346702275183
"gene103092"	2904	"Adamts20"	3.55588508181116	0.305575028088341	0.140878363437689
"gene103093"	2905	"Adamts3"	-1.25106990014265	1	0
"gene103094"	2906	"Adamts4"	0.0908863517092973	0.416836559746625	0.144917765449812
"gene103095"	2907	"Adamts5"	0.217593764896764	0.30062726923323	0.186209620669799
"gene103096"	2908	"Adamts6"	7.78299622284342	0.0139134654375987	0.671513300687312
"gene103097"	2909	"Adamts7"	-0.643445617607857	0.0164058957611695	0.420168459696066
"gene103098"	2910	"Adamts8"	-0.313837375178317	1	0
"gene103099"	2911	"Adamts9"	-0.125477930041022	0.476694420430871	0.123591540235795
"gene103100"	2912	"Adamtsl1"	NA	NA	NA
"gene103101"	2913	"Adamtsl2"	-0.060857437042224	0.0112902168549336	0.493455037039647
"gene103102"	2914	"Adamtsl3"	0.0104612458392772	1	0
"gene103103"	2915	"Adamtsl4"	-4.75465787350678	0.753412403679631	0.0495580933401977
"gene103104"	2916	"Adamtsl5"	0.368160800797577	0.577383514081071	0.0869432104874505
"gene103105"	2917	"Adap1"	-1.96556792857442	0.000229606436828613	0.680538571721386
"gene103106"	2918	"Adap2"	0.115073704232049	1	0
"gene103107"	2919	"Adap2os"	-0.0243868962182099	0.888997536468929	0.0212145552704462
"gene103108"	2920	"Adar"	-36.6971462574222	0.000840982879210091	0.502267934515815
"gene103109"	2921	"Adarb1"	0.206847360912981	1	0
"gene103110"	2922	"Adarb2"	-0.211602472658107	1	0
"gene103111"	2923	"Adat1"	-4.93803260762303	0.091247716229288	0.309192713296533
"gene103112"	2924	"Adat2"	0.438504228789159	0.00299909032486881	0.441895269148429
"gene103113"	2925	"Adat3"	-0.077508321445554	1	0
"gene103114"	2926	"Adck1"	-0.93449565813962	0.547576934355043	0.0830890070064838
"gene103115"	2927	"Adck2"	-3.89110794103661	0.999999809769497	0
"gene103116"	2928	"Adck5"	NA	NA	NA
"gene103117"	2929	"Adcy1"	-0.114598193057536	1	5.5671237349453e-16
"gene103118"	2930	"Adcy10"	-0.149222566588641	0.445524436817896	0.117728339744664
"gene103119"	2931	"Adcy2"	0.098627812064097	0.316828706831296	0.159367019958411
"gene103120"	2932	"Adcy3"	-3.50150154268364	0.00319224087333999	0.476170726720634
"gene103121"	2933	"Adcy4"	1.56110318592487	1	0
"gene103122"	2934	"Adcy5"	-1.01046124583928	1	0
"gene103123"	2935	"Adcy6"	4.36747342983934	7.19678246725778e-07	0.943925977169794
"gene103124"	2936	"Adcy7"	-112.526149517878	0.309518322424691	0.193208876125248
"gene103125"	2937	"Adcy8"	0.28150261531146	1	0
"gene103126"	2938	"Adcy9"	0.0970042796005705	1	0
"gene103127"	2939	"Adcyap1"	0.0220642724153452	0.604490345424548	0.0894903207693358
"gene103128"	2940	"Adcyap1r1"	-0.0789348549690918	1	0
"gene103129"	2941	"Add1"	-119.021899272456	0.117763952425747	0.268791186027908
"gene103130"	2942	"Add2"	-0.0725157597577323	0.6496165457201	0.0697078653870304
"gene103131"	2943	"Add3"	-302.167585176054	0.247615572347124	0.267547696846017
"gene103132"	2944	"Adgb"	NA	NA	NA
"gene103133"	2945	"Adgra1"	0.177510602733261	0.963811108549809	0.00588078923381728
"gene103134"	2946	"Adgra2"	-0.516450809798592	0.0208115180692146	0.363749767402213
"gene103135"	2947	"Adgra3"	2.50203912064664	0.0222323695141294	0.367153669524951
"gene103136"	2948	"Adgrb1"	-0.129652727331351	0.0248410812120622	0.325552939456647
"gene103137"	2949	"Adgrb2"	0.526201487984881	2.84773791495502e-12	0.931655826442671
"gene103138"	2950	"Adgrb3"	0.106555104435669	0.218534463353389	0.220970895890815
"gene103139"	2951	"Adgrd1"	0.741681717911577	0.15878032612949	0.210706971225377
"gene103140"	2952	"Adgrd2-ps"	-0.0499286733238231	1	0
"gene103141"	2953	"Adgre1"	-0.0057061340941513	1	2.50443642217215e-18
"gene103142"	2954	"Adgre4"	-0.202092249167856	1	0
"gene103143"	2955	"Adgre5"	-17.4713464161177	1.63027609717881e-07	0.754953270981709
"gene103144"	2956	"Adgrf1"	-0.00468020739891525	0.473201592068855	0.135237635306535
"gene103145"	2957	"Adgrf2"	0.218259629101284	1	0
"gene103146"	2958	"Adgrf3"	0.0575368521160246	1	0
"gene103147"	2959	"Adgrf4"	0.12067398077948	0.363188946003617	0.155198190901643
"gene103148"	2960	"Adgrf5"	NA	NA	NA
"gene103149"	2961	"Adgrg1"	-0.0179992119503036	0.542768356482813	0.105767942158974
"gene103150"	2962	"Adgrg2"	-0.136563921353048	0.0124352815663612	0.466307182863907
"gene103151"	2963	"Adgrg3"	44.8461893521938	0.477014530033118	0.129261623151441
"gene103152"	2964	"Adgrg4"	0.0857750329197815	0.453489941235458	0.121490091245114
"gene103153"	2965	"Adgrg5"	0.533744993399413	0.43955387123881	0.374009108521334
"gene103154"	2966	"Adgrg6"	-0.00665715644317658	1	0
"gene103155"	2967	"Adgrg7"	0.193533048026629	1	0
"gene103156"	2968	"Adgrl1"	-30.5581320093556	0.000116979825626269	0.780834089820535
"gene103157"	2969	"Adgrl2"	3.14455539705183	1	0
"gene103158"	2970	"Adgrl3"	-0.51968977637586	0.453499506068622	0.156820167709702
"gene103159"	2971	"Adgrl4"	-0.277741362019466	5.39847060819782e-13	0.932971404630022
"gene103160"	2972	"Adgrv1"	2.87553272743295	0.636317704813613	0.0646138262842511
"gene103161"	2973	"Adh1"	7.92508315956735	0.000827100312280293	0.799663468775514
"gene103162"	2974	"Adh4"	0.0794138124298649	0.230523546532538	0.180518992354179
"gene103163"	2975	"Adh5"	-24.1897344956396	0.255097181154959	0.184635433237529
"gene103164"	2976	"Adh6-ps1"	NA	NA	NA
"gene103165"	2977	"Adh6a"	1.89720716846961	0.129965411553434	0.236461134302626
"gene103166"	2978	"Adh6b"	-0.0651450309082264	1	0
"gene103167"	2979	"Adh7"	-0.450309082263433	1	0
"gene103168"	2980	"Adhfe1"	-0.197137380680938	0.000364755712298019	0.782809573479882
"gene103169"	2981	"Adi1"	-17.7685040612402	7.46822745530433e-05	0.61920101272693
"gene103170"	2982	"Adig"	-0.0114122681883024	0.999999865486721	0
"gene103171"	2983	"Adipoq"	-0.0228245363766048	1	0
"gene103172"	2984	"Adipor1"	27.1043730338165	0.0222639079066723	0.360745789951525
"gene103173"	2985	"Adipor2"	9.3753753649178	0.121413868010794	0.235200551700202
"gene103174"	2986	"Adk"	17.962612780272	0.00151482402499287	0.836570504851411
"gene103175"	2987	"Adm"	2.99685470807673	0.290461649386006	0.146075203694727
"gene103177"	2988	"Adnp"	-0.641677645416272	0.654613634771558	0.0635370936091654
