"gene"	"beta"	"sd"	"pval"	"pval_anova"	"cov"	"varexp"	"singular"	"beta_norm"
"gene107197"	"Cyth1"	-9.91548478660318	6.33250859813081	0.228471172376771	0.228471172376771	40.1006651454007	0.19312488352883	FALSE	-0.0258800434214697
"gene107198"	"Cyth2"	-0.350315303149326	1.24930768304925	0.802429439857893	0.802429439857893	1.56076968692589	0.325300153817408	FALSE	0.00967951914907994
"gene107199"	"Cyth3"	-4.35982759897688	3.49952668563172	0.290905757511678	0.290905757511678	12.2466870234485	0.624621857716386	FALSE	-0.00522628085869847
"gene107200"	"Cyth4"	16.2196310658726	11.6809584367499	0.243032825913252	0.243032825913252	136.444790001079	0.548558290098829	FALSE	0.0712801050790133
"gene107201"	"Cytip"	-48.1519915935473	38.017477242296	0.272577147730875	0.272577147730875	1445.3285758685	0.713982818606412	FALSE	-0.168028434898773
"gene107204"	"Czib"	-1.95147808877875	1.09691282157053	0.0904331717196114	0.0904331717196114	1.20321773812582	0	TRUE	0.00372702156294524
"gene107205"	"D030007L05Rik"	0.0541082571850253	0.0150578555514881	0.00181614623584199	0.00181614623584199	0.000226739013809481	0	TRUE	0.011183007918786
"gene107207"	"D030024E09Rik"	0.0237903212469972	0.020996740100627	0.27059468759454	0.27059468759454	0.000440863094853277	0	TRUE	0.0110702976796353
"gene107210"	"D030028A08Rik"	-1.23120382973806	0.326564441641655	0.00120341322318736	0.00120341322318736	0.106644334544726	0	TRUE	0.00640471981247615
"gene107211"	"D030034A15Rik"	-0.0056459505805918	0.0198035729447129	0.778500805608458	0.778500805608458	0.000392181501376565	0	TRUE	0.0109608651231388
"gene107214"	"D030045P18Rik"	0.0285608909022086	0.0162705437395087	0.193226431486217	0.193226431486217	0.000264730593579264	0.0901902929502007	FALSE	0.0110880327935239
"gene107216"	"D030047H15Rik"	0.0093770065155228	0.0335561783364121	0.848936508913589	0.848936508913589	0.0011260171045451	0.0856393651427993	FALSE	0.0110167146074347
"gene107218"	"D030055H07Rik"	-0.0671095730536408	0.0641786424116505	0.38308615265992	0.38308615265992	0.0041188981418025	0.133678511764625	FALSE	0.0107323673915594
"gene107219"	"D030056L22Rik"	0.247778269401093	0.611096675698171	0.725316821634745	0.725316821634745	0.373439147049356	0.149415217841893	FALSE	0.0119029973480744
"gene107221"	"D030068K23Rik"	0.0580702959793742	0.0403719776034932	0.330661312966084	0.330661312966084	0.00162989657561696	0.00315207652967204	FALSE	0.0111977372308658
"gene107222"	"D10Wsu102e"	-0.691532663417088	1.88332448053661	0.736406057767045	0.736406057767045	3.54691109898849	0.352419506754193	FALSE	0.00841100633353697
"gene107224"	"D11Wsu47e"	0.123360989520758	0.454163056596948	0.788696174877711	0.788696174877711	0.206264081977483	0	TRUE	0.0114404625172577
"gene107225"	"D130004A15Rik"	0.017132084070483	0.0379181734918032	0.697725948884574	0.697725948884574	0.00143778788095449	0.088552941576423	FALSE	0.0110455449555045
"gene107226"	"D130007C19Rik"	0.0017957236438896	0.0310746026912158	0.954491363373172	0.954491363373172	0.000965630932416915	0	TRUE	0.0109885303600876
"gene107227"	"D130009I18Rik"	0.0220078385425839	0.0337203070730154	0.521408536557595	0.521408536557595	0.00113705910909846	0	TRUE	0.0110636711054415
"gene107228"	"D130017N08Rik"	0.107923611416312	0.173900693045654	0.620875597640463	0.620875597640463	0.0302414510417586	0.00569668245521277	FALSE	0.011383072377587
"gene107229"	"D130019J16Rik"	0.019702337906232	0.14215100414114	0.897244174594452	0.897244174594452	0.0202069079783345	0.630506155567734	FALSE	0.011055100154945
"gene107230"	"D130020L05Rik"	0.0532440623550086	0.0716147778027411	0.514998328344759	0.514998328344759	0.00512867639973598	0.328413344785235	FALSE	0.0111797951800905
"gene107231"	"D130040H23Rik"	1.30533074281051	0.451235113773944	0.00899752585923393	0.00899752585923393	0.203613127902584	0	TRUE	0.0158345642079083
"gene107232"	"D130043K22Rik"	0.122722291717479	0.0420333597582144	0.00847391087905174	0.00847391087905174	0.00176680333256348	0	TRUE	0.0114380880883944
"gene107235"	"D130062J10Rik"	0.744729783243565	0.206857319500049	0.0017874700116086	0.0017874700116086	0.0427899506307453	0	TRUE	0.0137504688938299
"gene107236"	"D130079A08Rik"	0.0381644095106835	0.0224990688240302	0.105346435674993	0.105346435674993	0.000506208097948446	0	TRUE	0.0111237349231565
"gene107239"	"D16Ertd472e"	6.60881608556706	3.56269052508788	0.158141116887537	0.158141116887537	12.692763777551	0.316219546184216	FALSE	0.0355508503870468
"gene107241"	"D17H6S53E"	0.524506301490774	0.806676831036423	0.522958433982629	0.522958433982629	0.650727509730966	0	TRUE	0.012931764040514
"gene107242"	"D1Ertd622e"	8.94002515213774	1.14904051525876	1.78700141282082e-07	1.78700141282082e-07	1.32029410570612	0	TRUE	0.0442173747817427
"gene107244"	"D230022J07Rik"	-0.00952070820960655	0.039245188705736	0.822806926062294	0.822806926062294	0.00154018483654883	0.125773963508861	FALSE	0.0109464602883271
"gene107245"	"D230025D16Rik"	0.180966483561808	0.675280745739664	0.79145375721206	0.79145375721206	0.456004085566716	4.47922570453972e-21	TRUE	0.0116546172348824
"gene107247"	"D230049E03Rik"	0.376764006949681	0.0858468283603225	0.000283536946143852	0.000283536946143852	0.00736967793952667	0	TRUE	0.0123825159193869
"gene107248"	"D2hgdh"	-0.0890583744910682	0.716558893372526	0.90785543750942	0.90785543750942	0.513456647671259	0.5267158754543	FALSE	0.0106507703242609
"gene107249"	"D330023K18Rik"	-0.0748340406313287	0.154355565090923	0.667727713564707	0.667727713564707	0.0238256404745382	0.0852977738453514	FALSE	0.010703650839424
"gene107252"	"D330041H03Rik"	-0.344572517432644	0.366433314336637	0.358261954824777	0.358261954824777	0.134273373855733	0	TRUE	0.00970086858239316
"gene107255"	"D330050I16Rik"	0.0330760965041042	0.0786444756355527	0.678548208106008	0.678548208106008	0.00618495354799104	0	TRUE	0.0111048185636453
"gene107256"	"D3Ertd751e"	1.05233383529081	0.325985017088719	0.00421604931423691	0.00421604931423691	0.106266231366333	0	TRUE	0.0148940205637351
"gene107257"	"D430001F17Rik"	0.0186815764774873	0.0142511825638042	0.20475190191256	0.20475190191256	0.000203096204466878	0	TRUE	0.011051305362813
"gene107258"	"D430013B06Rik"	0.0248703961471131	0.0518929157860407	0.671670990044192	0.671670990044192	0.00269287470877711	0.130899250724408	FALSE	0.0110743129760769
"gene107259"	"D430018E03Rik"	0.00650452412515059	0.0831301088427504	0.944016995703352	0.944016995703352	0.00691061499620753	0.181427678235837	FALSE	0.0110060358403237
"gene107261"	"D430020J02Rik"	-0.0654969321659097	0.17187325902668	0.724996999388931	0.724996999388931	0.0295404171684521	0.560677426403105	FALSE	0.010738362560244
"gene107263"	"D430040D24Rik"	0.128554981560682	0.0370070222132924	0.00239608326486597	0.00239608326486597	0.00136951969309512	0	TRUE	0.011459771750121
"gene107264"	"D430041D05Rik"	0.0977412754961073	0.0377045955608963	0.0174147897435384	0.0174147897435384	0.00142163652641076	0	TRUE	0.0113452184313609
"gene107265"	"D430042O09Rik"	0.760383283809271	0.371046415064205	0.130547506182198	0.130547506182198	0.137675442131998	0.100460032302452	FALSE	0.0138086624923623
"gene107267"	"D530018E20Rik"	0.0625628847948512	0.29054822995648	0.847324701122189	0.847324701122189	0.0844182739308436	0.0563913697573367	FALSE	0.0112144389206121
"gene107272"	"D5Ertd579e"	1.56701427821184	0.752188332035271	0.199042760629407	0.199042760629407	0.565787286850004	0.0511638697506894	FALSE	0.0168074013402646
"gene107273"	"D5Ertd605e"	-0.00797184671420783	0.0445199480635015	0.870587977401887	0.870587977401887	0.00198202577557687	0.402926820351625	FALSE	0.0109522183501527
"gene107274"	"D5Ertd615e"	0.53460334508687	0.112600002089086	0.0192645260389814	0.0192645260389814	0.0126787604704621	0.27414880866614	FALSE	0.0129693009032068
"gene107276"	"D630003M21Rik"	0.0128691061761906	0.0175870956476862	0.472817608696107	0.472817608696107	0.000309305933320864	0	TRUE	0.0110296968694428
"gene107277"	"D630008O14Rik"	-0.0998917345279586	0.241120851594808	0.705857442376552	0.705857442376552	0.0581392650738053	0.256800795408295	FALSE	0.0106104961247553
"gene107281"	"D630023O14Rik"	-0.0740908460202092	0.0417531459373944	0.091205448004587	0.091205448004587	0.00174332519566935	0	TRUE	0.0107064137465867
"gene107283"	"D630029K05Rik"	-0.00417814994381241	0.0390533783789511	0.924564894806526	0.924564894806526	0.00152516636280952	0.206683214156073	FALSE	0.0109663218323663
"gene107284"	"D630030B08Rik"	0.0259146175775747	0.196601384353431	0.904340744374572	0.904340744374572	0.0386521043296855	0.38580262919013	FALSE	0.0110781949833281
"gene107285"	"D630033A02Rik"	0.00169979148803465	0.0434545858573348	0.97149778803473	0.97149778803473	0.00188830103203248	0.121980690778136	FALSE	0.0109881737218176
"gene107288"	"D630039A03Rik"	0.315231528516219	0.482510826511521	0.553744259817589	0.553744259817589	0.232816697700831	0.78337965529505	FALSE	0.0121537622082517
"gene107289"	"D630044L22Rik"	-0.0100864682499358	0.014064697856945	0.481575221731622	0.481575221731622	0.000197815725807153	0	TRUE	0.0109443570135666
"gene107290"	"D630045J12Rik"	0.0638169193283883	0.040190487351081	0.128002012563737	0.128002012563737	0.0016152752735174	0	TRUE	0.0112191009309965
"gene107292"	"D6Ertd527e"	-0.00473302059207164	0.0357451820602127	0.903185552440083	0.903185552440083	0.00127771804051775	0.064479238140334	FALSE	0.0109642590401107
"gene107293"	"D6Wsu163e"	0.660539760088164	0.317020066698857	0.138607352086173	0.138607352086173	0.100501722689748	0.0106883559380522	FALSE	0.0134374832848043
"gene107295"	"D730003I15Rik"	-1.05982847396787	0.869208200692236	0.3056769768162	0.3056769768162	0.755522896150635	0.395506033042389	FALSE	0.00704182642068663
"gene107297"	"D730044K07Rik"	-0.0375904090245753	0.0233382122116668	0.122919730328841	0.122919730328841	0.000544672149236793	0	TRUE	0.010842108108871
"gene107299"	"D730045B01Rik"	0.0248444464154802	0.0269862235552364	0.428105376945656	0.428105376945656	0.000728256261773196	0.0150956463494644	FALSE	0.011074216505115
"gene107301"	"D7Bwg0826e"	0.0592474950759371	0.0730324174330267	0.488739228077339	0.488739228077339	0.00533373399611186	0.223008896134816	FALSE	0.0112021135971188
"gene107303"	"D7Ertd443e"	0.0759131683073028	0.0993799937527838	0.547516833216077	0.547516833216077	0.00987638315830334	0.239506196238515	FALSE	0.0112640700581181
"gene107306"	"D830024N08Rik"	-0.184675610945668	0.127961157413046	0.273669930146031	0.273669930146031	0.0163740578064864	0.0293183964151478	FALSE	0.0102953028013477
"gene107307"	"D830025C05Rik"	-0.0673344234775768	0.109059274020842	0.543929723628338	0.543929723628338	0.0118939252499532	0	TRUE	0.010731531485543
"gene107310"	"D830032E09Rik"	0.0416456484135516	0.0304070204418039	0.185992724880972	0.185992724880972	0.00092458689214828	0	TRUE	0.011136676809111
"gene107311"	"D830035M03Rik"	-0.0359910074437018	0.0672502399530441	0.598426079867714	0.598426079867714	0.00452259477374201	0	TRUE	0.0108480540589859
"gene107313"	"D830039M14Rik"	0.0218790726185249	0.0231191061998569	0.449003209101283	0.449003209101283	0.00053449307148026	0.116435329814397	FALSE	0.011063192404051
"gene107315"	"D830050J10Rik"	-0.0461314224498683	0.0455785437889425	0.323564714749337	0.323564714749337	0.00207740365392055	0	TRUE	0.0108103559583377
"gene107316"	"D8Ertd738e"	1.2872594471695	1.80575548730613	0.547943244397983	0.547943244397983	3.26075287993621	0.0874853099378819	FALSE	0.0157673821920339
"gene107317"	"D930007J09Rik"	0.0673676773581604	0.0379448034596675	0.0910502306474539	0.0910502306474539	0.00143980810959279	0	TRUE	0.0112323012619004
"gene107319"	"D930015M05Rik"	-0.0245270861770419	0.0176966464645856	0.181015347827637	0.181015347827637	0.000313171296092529	0	TRUE	0.0108906724387534
"gene107321"	"D930020B18Rik"	-0.011657864952135	0.0215638450282587	0.688765748189012	0.688765748189012	0.000464999412402758	0.0284725509020446	FALSE	0.0109385151746477
"gene107322"	"D930028M14Rik"	-0.906803460234621	0.416775087671482	0.113391009165161	0.113391009165161	0.173701473703572	0.339232793485766	FALSE	0.00761071362755938
"gene107323"	"D930030I03Rik"	0.108935461579247	0.0710649829323175	0.140967454465853	0.140967454465853	0.00505023179917058	0	TRUE	0.0113868340411143
"gene107326"	"D930048N14Rik"	-0.113464987853376	0.192686901247637	0.562549857516617	0.562549857516617	0.0371282419124166	0	TRUE	0.0105600360726101
"gene107328"	"Daam1"	-0.144463145179536	0.379721375617159	0.724209709913169	0.724209709913169	0.144188323100588	0.40924598919473	FALSE	0.0104447970361332
"gene107329"	"Daam2"	0.0208038641218259	0.0533909755094052	0.74003124846708	0.74003124846708	0.00285059626584591	0.225330823665469	FALSE	0.0110591951989956
"gene107330"	"Dab1"	0.0211756461060098	0.0393910987058699	0.675021498228765	0.675021498228765	0.00155165865725558	0.0812898460029721	FALSE	0.0110605773391397
"gene107331"	"Dab2"	0.0154339068245959	0.026778636911662	0.570807659512927	0.570807659512927	0.000717095394846628	0	TRUE	0.0110392317960635
"gene107332"	"Dab2ip"	4.3868973951132	0.954353416566632	0.0137520770160635	0.0137520770160635	0.910790443712403	0.473337633169238	FALSE	0.0272906249057798
"gene107333"	"Dach1"	0.0479841936118524	0.0221263108014911	0.0423418305693323	0.0423418305693323	0.00048957362968418	0	TRUE	0.0111602410433855
"gene107334"	"Dach2"	0.0750849334890208	0.0496075220474137	0.145775799740304	0.145775799740304	0.00246090624368464	0	TRUE	0.0112609910046944
"gene107338"	"Dad1"	3.19493206744018	4.21525189605991	0.502015878784792	0.502015878784792	17.7683485472367	0.341691270957741	FALSE	0.0228593635753209
"gene107339"	"Dag1"	-1.31129726738032	0.857574324569482	0.210945630420017	0.210945630420017	0.735433722160802	0.391856789877225	FALSE	0.00610696370765718
"gene107340"	"Dagla"	0.0189639506615208	0.0164502305974579	0.346056086757135	0.346056086757135	0.00027061008670954	0.0288244834079392	FALSE	0.0110523551196922
"gene107341"	"Daglb"	1.79980886094609	0.315031416399808	1.36628721706504e-05	1.36628721706504e-05	0.0992447933188694	0	TRUE	0.0176728406348996
"gene107343"	"Dalrd3"	0.691735748938286	1.52691204410951	0.697464637415925	0.697464637415925	2.33146039044669	0.200456167401575	FALSE	0.0135534577815855
"gene107344"	"Dancr"	-0.473486968764093	0.3876970698506	0.302475956561116	0.302475956561116	0.150309017970741	0.440015315932175	FALSE	0.00922161502538144
"gene107345"	"Dand5"	0.0248016248776025	0.248856007388111	0.921604455050428	0.921604455050428	0.0619293124131518	0	TRUE	0.0110740573113692
"gene107346"	"Dao"	0.0341186337979093	0.0317524032281323	0.373456336903341	0.373456336903341	0.00100821511076191	0.462810629343269	FALSE	0.0111086943099341
"gene107347"	"Dap"	3.9495368783992	3.538634300991	0.347879426554297	0.347879426554297	12.5219327161501	0.29064984744065	FALSE	0.0256646894022965
"gene107348"	"Dap3"	-2.71465061604195	1.35862713847922	0.127758093928996	0.127758093928996	1.84586770141224	0.274374893901691	FALSE	0.000889844314567068
"gene107349"	"Dapk1"	-0.865458456709558	0.491650643147571	0.155538617222049	0.155538617222049	0.24172035490742	0.547839049526528	FALSE	0.00776441819519658
"gene107350"	"Dapk2"	11.3151430738086	1.78761757600063	0.0113980994945405	0.0113980994945405	3.19557659802635	0.204901753351282	FALSE	0.0530471351424122
"gene107351"	"Dapk3"	-0.0553830616821026	0.260594564155881	0.857711139958632	0.857711139958632	0.0679095268675938	0.00303979851372509	FALSE	0.0107759619787302
"gene107352"	"Dapl1"	-7.21765692710912	2.7451759027026	0.0628666153498618	0.0628666153498618	7.53599073677902	0.560849878051993	FALSE	-0.0158505736101715
"gene107353"	"Dapp1"	2.35110191970185	0.936981152825092	0.116924768318602	0.116924768318602	0.877933680749438	0.0692859164029976	FALSE	0.0197223328108036
"gene107354"	"Dars"	-4.03234948741691	1.9438534610854	0.0511643277931591	0.0511643277931591	3.77856627817368	0	TRUE	-0.00400884520127032
"gene107355"	"Dars2"	0.22089749423905	0.332380651304756	0.513902062307037	0.513902062307037	0.110476897361774	0	TRUE	0.0118030651296257
"gene107356"	"Daw1"	0.0526409642841558	0.0219951794043823	0.0266217911400316	0.0266217911400316	0.000483787917030965	0	TRUE	0.0111775530971223
"gene107357"	"Daxx"	-5.46019779873997	2.0170705725877	0.0135686437771695	0.0135686437771695	4.06857369479929	0	TRUE	-0.00931702729418293
"gene107358"	"Dazap1"	-0.709683859049862	1.0396294285966	0.533746304257776	0.533746304257776	1.08082934880409	0.630415999516871	FALSE	0.00834352728071419
"gene107359"	"Dazap2"	18.8978452731445	9.17320078640584	0.0526387976963263	0.0526387976963263	84.1476126677168	0	TRUE	0.0812366589953406
"gene107360"	"Dazl"	0.0430439104192643	0.0359644743633428	0.434056743114387	0.434056743114387	0.00129344341623154	0.0184871097017618	FALSE	0.01114187500088
"gene107361"	"Dbf4"	0.138127272080659	0.332547069867303	0.7512269597467	0.7512269597467	0.110587553677329	0.00215191744607881	FALSE	0.0114953577859227
"gene107362"	"Dbh"	0.0481342921422546	0.0431169335230964	0.374119682309134	0.374119682309134	0.00185906995643512	0.359145396177877	FALSE	0.0111607990510709
"gene107364"	"Dbi"	2.77134562437772	0.964039003460239	0.0824639528948224	0.0824639528948224	0.929371200192612	0.155849496519042	FALSE	0.0212846346954856
"gene107366"	"Dbn1"	0.0580544438603833	0.132634473587343	0.68896750457757	0.68896750457757	0.0175919035837916	0.611167118127072	FALSE	0.0111976782988812
"gene107367"	"Dbndd1"	0.0199986214267414	0.0590378068753103	0.780349691392841	0.780349691392841	0.00348546264064644	0.121615705831625	FALSE	0.0110562016213023
"gene107368"	"Dbndd2"	0.141988673090151	0.0565471281103522	0.0207411820311693	0.0207411820311693	0.00319757769752858	0	TRUE	0.0115097129660424
"gene107369"	"Dbnl"	2.55443243511467	10.0069793399721	0.813323691294461	0.813323691294461	100.139635510628	0.446683952287705	FALSE	0.0204782362161566
"gene107370"	"Dbp"	-0.576340939023278	0.372615621417582	0.212433821908832	0.212433821908832	0.138842401324411	0.356693646153794	FALSE	0.00883924415392023
"gene107371"	"Dbpht2"	0.0199698532702053	0.0269426730667205	0.467187896464698	0.467187896464698	0.000725907631980187	0	TRUE	0.0110560946725373
"gene107372"	"Dbr1"	0.213690343913356	0.621433373946137	0.759030995080505	0.759030995080505	0.386179438254079	0.191529222240952	FALSE	0.0117762717608931
"gene107373"	"Dbt"	-0.218627834345648	0.708743125711614	0.775203684130888	0.775203684130888	0.502316818243469	0.503435885486575	FALSE	0.0101690817015032
"gene107375"	"Dbx2"	0.0207604193502198	0.0376293347549327	0.658115032533878	0.658115032533878	0.00141596683409879	0.202447352040763	FALSE	0.0110590336883107
"gene107376"	"Dcaf1"	-1.54052939488571	1.19909303649505	0.348592526117653	0.348592526117653	1.43782411017091	0.0741503007582459	FALSE	0.00525476822954118
"gene107377"	"Dcaf10"	0.298523542229413	0.510670450491001	0.615884343975771	0.615884343975771	0.260784309004682	0.163700920779252	FALSE	0.0120916484438465
"gene107378"	"Dcaf11"	-0.709496554430059	2.63282360912566	0.81424763394118	0.81424763394118	6.93176015676949	0.0864946821902364	FALSE	0.00834422360610132
"gene107379"	"Dcaf12"	2.25548514606154	2.65932978971449	0.478690375195877	0.478690375195877	7.07203493046292	0.139118101546088	FALSE	0.0193668670084528
"gene107382"	"Dcaf13"	0.690953395664668	1.91231434560276	0.756347800495572	0.756347800495572	3.65694615639813	0.10551267373019	FALSE	0.013550549297817
"gene107383"	"Dcaf15"	-0.925737874933597	2.24474184156021	0.702063876476401	0.702063876476401	5.03886593525111	0.617766795590749	FALSE	0.00754032287228945
"gene107384"	"Dcaf17"	-0.698948102345421	1.207938082981	0.626769640391917	0.626769640391917	1.45911441231581	0.0511987400667598	FALSE	0.00838343862916791
"gene107385"	"Dcaf4"	0.00750788974379208	0.593873009867049	0.99003847596985	0.99003847596985	0.352685151848548	2.96239182749205e-20	TRUE	0.0110097659616306
"gene107386"	"Dcaf5"	2.22329993739904	1.62627335173542	0.258842403551189	0.258842403551189	2.64476501456476	0.411374712957121	FALSE	0.0192472149789449
"gene107387"	"Dcaf6"	0.135931363912404	0.47959762466828	0.803087557881226	0.803087557881226	0.230013881587456	0.156780578006468	FALSE	0.0114871942573997
"gene107388"	"Dcaf7"	0.300362742826224	6.97540197166637	0.968180021749106	0.968180021749106	48.6562326663271	0.370079567971379	FALSE	0.0120984858730018
"gene107389"	"Dcaf8"	-1.60865049887249	4.02424203825626	0.718980239447173	0.718980239447173	16.1945239824689	0.142720747831695	FALSE	0.00500152058309
"gene107391"	"Dcakd"	0.0272557193600302	0.426028264491982	0.953043861486729	0.953043861486729	0.18150008214605	0.18601869867865	FALSE	0.011083180675723
"gene107392"	"Dcbld1"	0.0586958293193459	0.0379675806917152	0.137795133111717	0.137795133111717	0.0014415371835819	0	TRUE	0.0112000627193982
"gene107393"	"Dcbld2"	0.968132459291799	0.15878887354674	5.85827997485709e-06	5.85827997485709e-06	0.0252139063622425	0	TRUE	0.014580992749273
"gene107394"	"Dcc"	0.0529223762326995	0.0630790252905528	0.411393786332187	0.411393786332187	0.0039789634316062	0	TRUE	0.0111785992767857
"gene107395"	"Dcdc2a"	-0.00472023270851571	0.0303276588846133	0.877876042605575	0.877876042605575	0.000919766893421464	0	TRUE	0.010964306580465
"gene107396"	"Dcdc2b"	-0.242433551530749	0.11575784076011	0.125671416057948	0.125671416057948	0.0133998776974429	0.287141455093194	FALSE	0.0100805813470402
"gene107398"	"Dcdc5"	0.0227048874789634	0.0341258372708785	0.513440812588714	0.513440812588714	0.00116457276943848	0	TRUE	0.0110662624610169
"gene107399"	"Dchs1"	-0.0329496361705671	0.111315766058119	0.786887530327766	0.786887530327766	0.0123911997731058	0.510626626314821	FALSE	0.0108593606889706
"gene107400"	"Dchs2"	-0.00392667759234834	0.0555714857512908	0.948878664211156	0.948878664211156	0.00308819002860591	0.276486857291684	FALSE	0.010967256708307
"gene107401"	"Dck"	-5.12420325617832	2.31917223762516	0.185173924286298	0.185173924286298	5.37855986777129	0.118744934280201	FALSE	-0.00806793087406721
"gene107402"	"Dclk1"	0.0765378840966689	0.0599593849927961	0.21640425816012	0.21640425816012	0.00359512784871434	0	TRUE	0.0112663925073164
"gene107403"	"Dclk2"	0.220455954219323	0.18864369139564	0.369342493246707	0.369342493246707	0.0355864423033735	0.0148598215222174	FALSE	0.0118014236563631
"gene107405"	"Dclre1a"	0.268443687147539	0.217762674443194	0.348230975645212	0.348230975645212	0.0474205823806523	0.0576258673317035	FALSE	0.0119798232962891
"gene107406"	"Dclre1b"	-0.676395553690179	0.563340715528393	0.24390105793853	0.24390105793853	0.317352761772041	0	TRUE	0.00846728019270904
"gene107407"	"Dclre1c"	0.921316814195804	0.627136229471919	0.15736425622109	0.15736425622109	0.393299850316256	0	TRUE	0.0144069504739166
"gene107408"	"Dcn"	0.0927719575513103	0.037555659468143	0.0226231102989523	0.0226231102989523	0.00141042755808712	0	TRUE	0.0113267444489922
"gene107409"	"Dcp1a"	0.19390620609982	1.38959436073463	0.890417839865986	0.890417839865986	1.9309724873855	1.48078792260648e-16	TRUE	0.0117027220671102
"gene107410"	"Dcp1b"	0.397335623727159	0.785126823023798	0.664690411829541	0.664690411829541	0.616424128231442	0.0942665460200593	FALSE	0.0124589931522516
"gene107411"	"Dcp2"	-0.0528886170577972	0.277610653465934	0.868938009072002	0.868938009072002	0.0770676749177828	0.0252567649471924	FALSE	0.0107852353491449
"gene107415"	"Dcps"	1.07580163854898	0.508195128917613	0.156988309704377	0.156988309704377	0.258262289055589	0.0399156363166289	FALSE	0.0149812646862566
"gene107416"	"Dcst1"	-0.233018858783809	0.342742823146278	0.536940310673859	0.536940310673859	0.117472642818281	0.617937250291346	FALSE	0.0101155814959029
"gene107417"	"Dcst2"	-0.0314928437565992	0.031026955727403	0.374842605563873	0.374842605563873	0.000962671981710228	0.478700773992719	FALSE	0.0108647764739271
"gene107419"	"Dct"	-0.0329117818239798	0.0509962383438609	0.526018520282298	0.526018520282298	0.00260061632522387	0	TRUE	0.0108595014166397
"gene107420"	"Dctd"	-0.183792463400202	0.170235073510496	0.293151371660252	0.293151371660252	0.0289799802531241	0	TRUE	0.0102985859988336
"gene107421"	"Dctn1"	2.19479357156038	2.99994183961252	0.514709287341618	0.514709287341618	8.99965104105777	0.356443202206838	FALSE	0.0191412394495565
"gene107422"	"Dctn2"	3.64055338661442	2.8418032957538	0.289982780320653	0.289982780320653	8.07584597175716	0.313010448542955	FALSE	0.0245160095144605
"gene107423"	"Dctn3"	1.85665844021234	1.27032570921591	0.282862778124586	0.282862778124586	1.61372740749489	0.0650204751401666	FALSE	0.0178841851567633
"gene107424"	"Dctn4"	1.66273875954377	1.89376709175333	0.390366549875954	0.390366549875954	3.58635379780787	0	TRUE	0.0171632675577262
"gene107425"	"Dctn5"	4.51785457442248	3.37323354789233	0.302300768862605	0.302300768862605	11.3787045686263	0.128420435566796	FALSE	0.0277774725272217
"gene107426"	"Dctn6"	-1.32011768138044	2.54300812189518	0.636956487578705	0.636956487578705	6.46689030802484	0.288971664435934	FALSE	0.00607417285496181
"gene107427"	"Dctpp1"	-0.128807797600507	0.658576572234611	0.85551959296827	0.85551959296827	0.43372310149629	0.531301882460171	FALSE	0.0105029975011397
"gene107428"	"Dcun1d1"	0.186742316787726	0.502743432121165	0.749794344990105	0.749794344990105	0.252750958540969	0.00742403089357431	FALSE	0.0116760895259218
"gene107429"	"Dcun1d2"	0.713678772553465	0.665384716383163	0.296231436233927	0.296231436233927	0.442736820796303	0	TRUE	0.0136350333691984
"gene107430"	"Dcun1d3"	0.672373718488643	0.556069740609672	0.240704442280866	0.240704442280866	0.309213556421708	0	TRUE	0.0134814773180443
"gene107431"	"Dcun1d4"	-0.229119023064731	0.542672860109906	0.697261108742619	0.697261108742619	0.294493833099866	0.292618212468095	FALSE	0.0101300795612542
"gene107432"	"Dcun1d5"	0.527813171549498	1.71505125287099	0.781462254633158	0.781462254633158	2.94140079997434	0.447292710860847	FALSE	0.0129440576912403
"gene107433"	"Dcx"	-0.0491124085191529	0.0501390466938687	0.339022056131677	0.339022056131677	0.00251392400336994	0	TRUE	0.010799273816946
"gene107434"	"Dcxr"	5.13242647160915	0.797162977027292	0.00489517032602801	0.00489517032602801	0.635468811943015	0.465164737024081	FALSE	0.030062210698345
"gene107435"	"Dda1"	1.71535034332044	2.63764477676652	0.590570570619583	0.590570570619583	6.95716996840372	0.0621124245440154	FALSE	0.0173588568683472
"gene107436"	"Ddah1"	0.0539553947859411	0.02943718140119	0.0817477081256472	0.0817477081256472	0.000866547648846567	0	TRUE	0.0111824396361171
"gene107437"	"Ddah2"	0.0208906624010128	0.100538163647435	0.846419300716997	0.846419300716997	0.0101079223495985	0.526662110270317	FALSE	0.0110595178810815
"gene107438"	"Ddb1"	0.466964498770693	6.18066175733361	0.943831457783012	0.943831457783012	38.2005797585662	0.487955776608697	FALSE	0.0127178461023338
"gene107439"	"Ddb2"	-5.07716769386215	1.73435566385135	0.0509305842973511	0.0509305842973511	3.00798956873324	0.277418657697516	FALSE	-0.0078930710324181
"gene107440"	"Ddc"	-0.423689160404632	0.756939643596315	0.605908877610599	0.605908877610599	0.572957624047717	0.714193112252332	FALSE	0.00940674381847773
"gene107441"	"Ddhd1"	0.487684046378716	0.390240364516038	0.300717826220168	0.300717826220168	0.15228754209761	0.0132073699568203	FALSE	0.0127948732842227
"gene107442"	"Ddhd2"	0.682112745919055	1.48452029615965	0.650842208116263	0.650842208116263	2.20380050970992	0	TRUE	0.0135176832165271
"gene107443"	"Ddi1"	0.017405188301589	0.0269423168336535	0.525612374498757	0.525612374498757	0.000725888436364969	0	TRUE	0.0110465602503211
